timestamp,node_id,cpu_pct,memory_pct,network_latency_ms,disk_io_mbps,error_rate,avg_response_time_ms,pod_restarts,cpu_throttling,failure
2023-02-06 23:30:00,node8,41.9368169513043,67.3219695601582,12.046832226602724,43.726099810387126,0.08982648718596209,34.60680803720288,1,27.121616809484806,0
2023-01-08 02:05:00,node68,68.69331623620485,71.11248573775669,8.678449373475182,54.56146044143371,0.013034224336004438,15.43116431202201,2,6.954117160126878,0
2023-01-31 02:20:00,node4,73.02201719455317,76.38989937367506,21.660913177090528,67.25995534403845,0.24994809750655056,28.80740244746483,2,37.50795534448621,0
2023-01-04 20:50:00,node1,40.51111954000616,50.53893782775393,5.5673020482805295,25.53734556156462,0.24672398150659888,17.88041843443215,1,8.459032710171481,0
2023-02-18 06:30:00,node20,53.77336802548132,48.54932911041081,8.806522432034685,38.29742068316827,0.11144894324708485,30.778907467152823,2,31.608377613617012,0
2023-02-11 12:55:00,node55,52.465231275244165,75.77392883912819,11.181417698036565,58.15810701184409,0.2006039492858198,32.660803020463334,3,12.89220584954144,0
2023-02-08 10:40:00,node53,73.36187272036341,62.72687497031573,15.511807345077548,47.91237249788179,0.04563366558349781,14.264010096060698,1,23.793365699153814,0
2023-01-11 10:10:00,node10,38.83863390666155,52.00105621859583,14.40095130033178,50.83277106356962,0.03980879055130572,33.59511772479349,3,15.231324055706274,0
2023-03-10 15:35:00,node94,93.28596519177269,90.80737243859666,57.07740634128177,82.83661345767896,0.8214858478946052,54.88402134240049,6,86.33085339995787,1
2023-01-29 04:15:00,node92,49.764506597796085,66.31011963528137,17.86871796497328,54.10940842541336,0.12362420870062667,16.557112458486028,1,19.33511889392645,0
2023-01-13 05:45:00,node4,49.23659869436259,59.381510008562266,15.3036496802482,54.80948831311163,0.18707855856250893,18.539576307239635,0,34.9835156897589,0
2023-01-28 08:35:00,node39,49.212119927266855,58.9141735229703,12.54069140298896,49.53855235200442,0.1772264866677431,34.392600915462396,2,27.883360061734432,0
2023-02-27 02:05:00,node79,66.31762638094567,78.85038240923555,6.1161567649328,22.818641737837073,0.11440226384819707,32.81745679452774,0,21.005860148578584,0
2023-02-26 14:00:00,node87,62.08729000896574,48.364486084354716,10.910791911639311,32.923148889795435,0.21027875836332152,18.995085914176784,0,12.833635148360996,0
2023-02-13 15:10:00,node21,64.69934974936152,71.77464385654343,14.93553657672944,53.11221954600698,0.037851847871455006,18.230191359160067,0,18.742964519955777,0
2023-01-19 05:40:00,node86,70.34507460224674,42.713779462049224,6.4896643504448,31.02712765122827,0.2386814055175605,12.134606237996378,2,29.480444802286463,0
2023-03-09 08:05:00,node15,97.52033190373392,95.31163382144828,26.349648054663817,90.19846906698214,0.6720443736855399,51.8806584699266,9,69.78556361291785,1
2023-02-28 07:40:00,node49,73.52183385749213,53.995666203771805,12.325269624111602,37.982084924844855,0.03393125595437401,33.775111391173,3,16.609193501820073,0
2023-01-29 02:30:00,node82,45.56511701070491,64.1560266909722,8.30485360399229,50.92437129247172,0.020753817256197432,30.783543717476245,3,22.496894729268845,0
2023-01-02 02:50:00,node2,69.55405051270202,62.87089408193289,12.761695276325618,39.36923346444456,0.08606718106986862,20.864899021467792,3,28.216389671904693,0
2023-02-04 10:55:00,node11,59.52477622616277,68.08492591556568,13.22999423777301,42.63184812315491,0.08627642227005898,27.227039656572536,3,13.566399741668846,0
2023-01-26 21:35:00,node14,42.890580649033986,46.7800398072499,16.48340393856968,37.78452930682299,0.20962175211759046,32.06792473786571,0,27.5289045845546,0
2023-03-08 01:20:00,node82,98.93806585954947,90.72116015410754,90.85049830980226,83.3792566264083,0.30265118022694226,42.43391514966412,9,80.56012704513282,1
